Date,Original Close Price,Wavelet Transformed Price,Extracted Noise
2023-12-01,26.0,25.998476037091265,0.0015239629087346884
2023-12-04,26.049999237060547,25.99829152063175,0.05170771642879757
2023-12-05,26.100000381469727,26.04236982817783,0.05763055329189726
2023-12-06,26.25,26.133323266014695,0.11667673398530454
2023-12-07,26.049999237060547,26.03436248724537,0.015636749815175932
2023-12-08,26.100000381469727,26.13791405381391,-0.03791367234418175
2023-12-11,25.700000762939453,25.865101307972672,-0.16510054503321925
2023-12-12,25.450000762939453,25.566441792678074,-0.11644102973862047
2023-12-13,25.149999618530277,25.344185821881485,-0.19418620335120806
2023-12-14,25.399999618530277,25.512675391125942,-0.11267577259566508
2023-12-15,26.450000762939453,26.43781409095141,0.012186671988043685
2023-12-18,26.649999618530277,26.5909225032044,0.059077115325877116
2023-12-19,26.649999618530277,26.612349523266783,0.037650095263494165
2023-12-20,26.549999237060547,26.490753783378054,0.05924545368249312
2023-12-21,26.600000381469727,26.501508136434392,0.09849224503533449
2023-12-22,26.75,26.73552977887658,0.014470221123421112
2023-12-25,26.850000381469727,26.810374809652192,0.03962557181753468
2023-12-26,26.899999618530277,26.81531600028373,0.08468361824654735
2023-12-27,26.899999618530277,26.85369780598041,0.046301812549867094
2023-12-28,27.0,26.883889473165603,0.11611052683439738
2023-12-29,27.0,26.905718121100495,0.09428187889950479
2024-01-02,27.0,26.928541570702592,0.07145842929740809
2024-01-03,26.700000762939453,26.717178323148275,-0.017177560208821774
2024-01-04,26.700000762939453,26.674946933349343,0.025053829590110155
2024-01-05,26.700000762939453,26.63669988133401,0.06330088160544278
2024-01-08,26.5,26.5171099347758,-0.017109934775799474
2024-01-09,26.0,26.108622875944953,-0.10862287594495257
2024-01-10,25.850000381469727,25.94544089083323,-0.09544050936350246
2024-01-11,25.799999237060547,25.804420531526013,-0.004421294465466019
2024-01-12,25.799999237060547,25.7463052564712,0.05369398058934749
2024-01-15,25.799999237060547,25.666733777382735,0.133265459677812
2024-01-16,25.200000762939453,25.224423818263254,-0.02442305532380118
2024-01-17,24.799999237060547,24.93826223387866,-0.1382629968181135
2024-01-18,24.799999237060547,24.917767309678545,-0.1177680726179986
2024-01-19,24.649999618530277,24.82769037196391,-0.17769075343363383
2024-01-22,24.75,24.82595657847503,-0.07595657847502935
2024-01-23,24.799999237060547,24.91403860127247,-0.11403936421192284
2024-01-24,25.149999618530277,25.192094063836436,-0.04209444530615869
2024-01-25,25.100000381469727,25.173696928888212,-0.07369654741848564
2024-01-26,25.25,25.212894502077553,0.03710549792244677
2024-01-29,25.450000762939453,25.35598209974982,0.09401866318963314
2024-01-30,25.049999237060547,25.080291092630308,-0.030291855569760884
2024-01-31,25.149999618530277,25.098669477119376,0.051330141410900865
2024-02-01,25.25,25.186619669598567,0.06338033040143287
2024-02-02,25.149999618530277,25.118470471609335,0.031529146920942
2024-02-05,24.850000381469727,24.919033725358464,-0.06903334388873716
2024-02-15,24.600000381469727,24.738212986700532,-0.13821260523080525
2024-02-16,24.899999618530277,24.8863829079206,0.013616710609678506
2024-02-19,25.399999618530277,25.248720372483945,0.15127924604633236
2024-02-20,25.299999237060547,25.113261788468215,0.1867374485923321
2024-02-21,25.25,25.1057284454746,0.14427155452539964
2024-02-22,25.149999618530277,25.032189829609305,0.11780978892097238
2024-02-23,25.0,24.92216577529686,0.07783422470313894
2024-02-26,24.899999618530277,24.811001583650405,0.08899803487987157
2024-02-27,24.649999618530277,24.641783685472525,0.008215933057751812
2024-02-29,24.600000381469727,24.54739361067944,0.05260677079028753
2024-03-01,24.450000762939453,24.40140934832605,0.04859141461340144
2024-03-04,24.200000762939453,24.252253042735198,-0.05225227979574498
2024-03-05,24.049999237060547,24.160392998240013,-0.11039376117946631
2024-03-06,24.049999237060547,24.1302914772111,-0.08029224015055192
2024-03-07,23.950000762939453,24.094686233549904,-0.144685470610451
2024-03-08,24.100000381469727,24.160527124198886,-0.060526742729159366
2024-03-11,24.049999237060547,24.148240521267486,-0.09824128420693867
2024-03-12,24.149999618530277,24.147313497023468,0.002686121506808803
2024-03-13,23.950000762939453,23.976830097654474,-0.026829334715021247
2024-03-14,24.049999237060547,23.981702526790805,0.06829671026974182
2024-03-15,23.850000381469727,23.872073098289757,-0.022072716820030536
2024-03-18,23.700000762939453,23.768148027334924,-0.06814726439547059
2024-03-19,23.649999618530277,23.708233311267097,-0.05823369273682033
2024-03-20,23.5,23.634342935628958,-0.1343429356289576
2024-03-21,23.850000381469727,23.881333283323038,-0.03133290185331106
2024-03-22,23.950000762939453,23.937992335051312,0.012008427888140716
2024-03-25,23.850000381469727,23.850050369027628,-4.9987557900976753e-05
2024-03-26,24.0,23.936416115508617,0.06358388449138275
2024-03-27,23.899999618530277,23.888675544539495,0.011324073990781613
2024-03-28,23.799999237060547,23.846289614264176,-0.04629037720362916
2024-03-29,23.950000762939453,23.962834984578137,-0.012834221638684085
2024-04-01,24.0,24.06203194708603,-0.062031947086030215
2024-04-02,24.299999237060547,24.2934798051794,0.006519431881148563
2024-04-03,24.649999618530277,24.621568535698277,0.028431082832000243
2024-04-08,25.0,24.953000387214185,0.04699961278581455
2024-04-09,26.049999237060547,25.829866109152146,0.2201331279084009
2024-04-10,25.600000381469727,25.446943488175712,0.15305689329401417
2024-04-11,25.299999237060547,25.201270871299343,0.09872836576120392
2024-04-12,24.850000381469727,24.778341300293864,0.07165908117586284
2024-04-15,24.549999237060547,24.460705517629535,0.08929371943101216
2024-04-16,24.25,24.24004383445235,0.00995616554764922
2024-04-17,24.450000762939453,24.406339013323542,0.04366174961591085
2024-04-18,24.799999237060547,24.75880164470027,0.04119759236027676
2024-04-19,24.450000762939453,24.58092717086973,-0.13092640793027854
2024-04-22,24.700000762939453,24.76367087609562,-0.06367011315616722
2024-04-23,24.850000381469727,24.872232237390076,-0.022231855920349375
2024-04-24,24.75,24.828414653408565,-0.07841465340856502
2024-04-25,24.549999237060547,24.633229365362347,-0.08323012830179977
2024-04-26,24.549999237060547,24.67742427114212,-0.1274250340815719
2024-04-29,25.0,24.96878486812703,0.031215131872968982
2024-04-30,24.850000381469727,24.876364822026808,-0.026364440557081537
2024-05-02,24.950000762939453,24.974838863567093,-0.024838100627640358
2024-05-03,24.950000762939453,24.988134399507498,-0.03813363656804469
2024-05-06,25.100000381469727,25.038819953266376,0.061180428203350345
2024-05-07,24.899999618530277,24.93416531675225,-0.03416569822197246
2024-05-08,24.75,24.842271505446178,-0.09227150544617757
2024-05-09,24.600000381469727,24.762428137162885,-0.16242775569315882
2024-05-10,24.799999237060547,24.798907392514888,0.0010918445456589154
2024-05-13,24.850000381469727,24.848078058586076,0.0019223228836509065
2024-05-14,25.0,24.96627631731934,0.03372368268065884
2024-05-15,24.75,24.728908275884642,0.02109172411535809
2024-05-16,25.149999618530277,24.984315196668014,0.16568442186226306
2024-05-17,25.049999237060547,24.925133286948526,0.12486595011202084
2024-05-20,25.25,25.084940748367302,0.16505925163269808
2024-05-21,24.899999618530277,24.838308602504274,0.061691016026003354
2024-05-22,24.600000381469727,24.54437972920329,0.05562065226643753
2024-05-23,24.149999618530277,24.214292678972377,-0.06429306044210037
2024-05-24,24.0,24.034264327336306,-0.03426432733630591
2024-05-27,23.899999618530277,23.985559148031918,-0.0855595295016407
2024-05-28,24.200000762939453,24.19210188354781,0.007898879391643021
2024-05-29,23.950000762939453,24.009059057358854,-0.059058294419401136
2024-05-30,23.850000381469727,23.892754951537228,-0.04275457006750116
2024-05-31,23.75,23.805771275168468,-0.05577127516846758
2024-06-03,23.799999237060547,23.829186233568073,-0.02918699650752643
2024-06-04,23.600000381469727,23.67497752597498,-0.0749771445052545
2024-06-05,23.549999237060547,23.536816006845996,0.013183230214551145
2024-06-06,23.5,23.49700329468693,0.002996705313069725
2024-06-07,23.700000762939453,23.59733922985783,0.10266153308162274
2024-06-11,23.350000381469727,23.34856547650406,0.0014349049656665613
2024-06-12,23.299999237060547,23.370709440947262,-0.07071020388671556
2024-06-13,23.299999237060547,23.3376251496375,-0.03762591257695291
2024-06-14,23.25,23.286911431751815,-0.03691143175181466
2024-06-17,23.450000762939453,23.382807066355333,0.06719369658411978
2024-06-18,23.399999618530277,23.35679631654242,0.04320330198785527
2024-06-19,23.5,23.436436564031876,0.06356343596812408
2024-06-20,23.700000762939453,23.539844444763762,0.16015631817569087
2024-06-21,23.600000381469727,23.548239748269218,0.05176063320050872
2024-06-24,23.399999618530277,23.454227140227395,-0.05422752169711842
2024-06-25,23.299999237060547,23.38082665180597,-0.08082741474542487
2024-06-26,23.049999237060547,23.228250930255534,-0.17825169319498713
2024-06-27,23.049999237060547,23.155793160190314,-0.10579392312976665
2024-06-28,23.100000381469727,23.15713350452973,-0.057133123060005175
2024-07-01,23.049999237060547,23.12179631420567,-0.07179707714512418
2024-07-02,23.0,23.074934769539357,-0.0749347695393574
2024-07-03,23.100000381469727,23.14856014874654,-0.04855976727681366
2024-07-04,23.5,23.339301113846183,0.160698886153817
2024-07-05,23.549999237060547,23.397420297420233,0.1525789396403141
2024-07-08,23.5,23.333506369096998,0.16649363090300184
2024-07-09,23.200000762939453,23.166799515813224,0.03320124712622885
2024-07-10,23.049999237060547,23.084546189132077,-0.0345469520715298
2024-07-11,23.049999237060547,23.054558918577026,-0.00455968151647923
2024-07-12,23.100000381469727,23.087622898426243,0.012377483043483295
2024-07-15,23.399999618530277,23.312754356713864,0.08724526181641323
2024-07-16,23.100000381469727,23.115950446456168,-0.015950064986441248
2024-07-17,23.350000381469727,23.255772514432493,0.09422786703723318
2024-07-18,23.5,23.360633176410804,0.13936682358919583
2024-07-19,23.350000381469727,23.303816271380544,0.04618411008918244
2024-07-22,23.100000381469727,23.153678086443826,-0.05367770497409907
2024-07-23,23.149999618530277,23.198000333322106,-0.048000714791829324
2024-07-26,22.899999618530277,22.98247274046116,-0.08247312193088163
2024-07-29,22.899999618530277,22.9815712759967,-0.08157165746642292
2024-07-30,23.100000381469727,23.068961248708312,0.031039132761414123
2024-07-31,23.200000762939453,23.10819855909346,0.0918022038459938
2024-08-01,23.149999618530277,23.125489876398102,0.024509742132174495
2024-08-02,23.0,22.989578852754498,0.010421147245502027
2024-08-05,21.950000762939453,22.166614711329995,-0.21661394839054182
2024-08-06,22.100000381469727,22.262499637139125,-0.16249925566939893
2024-08-07,22.299999237060547,22.3797289239283,-0.07972968686775417
2024-08-08,22.100000381469727,22.21534430766969,-0.11534392619996225
2024-08-09,22.299999237060547,22.40307588192977,-0.10307664486922263
2024-08-12,22.25,22.30211879175217,-0.05211879175217149
2024-08-13,22.100000381469727,22.081614786039488,0.018385595430238766
2024-08-14,22.700000762939453,22.577111009012253,0.12288975392720047
2024-08-15,22.299999237060547,22.241907356870094,0.05809188019045308
2024-08-16,22.299999237060547,22.2319098909674,0.06808934609314576
2024-08-19,22.0,22.026311899361943,-0.026311899361942892
2024-08-20,21.950000762939453,21.969855587660753,-0.019854824721299735
2024-08-21,21.950000762939453,22.054347984296847,-0.1043472213573935
2024-08-22,22.299999237060547,22.32518126545088,-0.02518202839033279
2024-08-23,22.149999618530277,22.16510512716098,-0.015105508630703923
2024-08-26,22.350000381469727,22.224454217105283,0.12554616436444377
2024-08-27,22.399999618530277,22.230496559154396,0.16950305937588084
2024-08-28,22.350000381469727,22.21845843204632,0.1315419494234078
2024-08-29,22.299999237060547,22.190596099592952,0.109403137467595
2024-08-30,22.25,22.12368116700716,0.1263188329928404
2024-09-02,22.100000381469727,22.013953090263865,0.08604729120586185
2024-09-03,21.899999618530277,21.8013008326846,0.09869878584567715
2024-09-04,21.200000762939453,21.267204321580202,-0.0672035586407489
2024-09-05,21.100000381469727,21.10697550192291,-0.006975120453184047
2024-09-06,21.049999237060547,21.03343353281256,0.016565704247987867
2024-09-09,20.549999237060547,20.60895743770267,-0.05895820064212387
2024-09-10,20.399999618530277,20.487960646998985,-0.08796102846870824
2024-09-11,20.200000762939453,20.380769076319623,-0.1807683133801703
2024-09-12,20.649999618530277,20.74636538071931,-0.09636576218903414
2024-09-13,21.049999237060547,21.063496705390918,-0.01349746833037102
2024-09-16,21.399999618530277,21.43631738950891,-0.0363177709786342
2024-09-18,21.600000381469727,21.533880701632278,0.06611967983744904
2024-09-19,21.299999237060547,21.256303553816036,0.04369568324451123
2024-09-20,21.149999618530277,21.17757530816293,-0.027575689632652
2024-09-23,21.25,21.273538693097596,-0.023538693097595598
2024-09-24,21.299999237060547,21.429139357869946,-0.1291401208093994
2024-09-25,21.850000381469727,21.93383373341151,-0.08383335194178443
2024-09-26,21.75,21.877823364619232,-0.12782336461923194
2024-09-27,23.100000381469727,23.08450779237689,0.015492589092836795
2024-09-30,23.149999618530277,23.174668700056607,-0.02466908152632996
2024-10-01,23.350000381469727,23.335228259151748,0.014772122317978642
2024-10-04,23.700000762939453,23.582326768302206,0.11767399463724715
2024-10-07,23.799999237060547,23.657888117574622,0.14211111948592503
2024-10-08,23.700000762939453,23.484153319151222,0.21584744378823117
2024-10-09,22.700000762939453,22.620280585088988,0.07972017785046503
2024-10-11,22.700000762939453,22.60955565732454,0.09044510561491137
2024-10-14,22.350000381469727,22.382669685690843,-0.032669304221116136
2024-10-15,22.350000381469727,22.372766782309654,-0.022766400839927314
2024-10-16,22.149999618530277,22.27318325507306,-0.12318363654278386
2024-10-17,22.450000762939453,22.49453245132972,-0.04453168839026844
2024-10-18,22.950000762939453,22.976589589256477,-0.026588826317023972
2024-10-21,22.600000381469727,22.685562803717676,-0.08556242224794985
2024-10-22,22.399999618530277,22.490886488187503,-0.09088686965722559
2024-10-23,22.299999237060547,22.365049310279993,-0.06505007321944589
2024-10-24,22.25,22.40041969975881,-0.1504196997588103
2024-10-25,22.549999237060547,22.5653565715421,-0.015357334481553409
2024-10-28,22.75,22.65617005587313,0.0938299441268704
2024-10-29,22.600000381469727,22.557200864994858,0.04279951647486868
2024-10-30,22.5,22.537261004921483,-0.037261004921482765
2024-11-01,22.700000762939453,22.71805024662854,-0.018049483689086543
2024-11-04,22.700000762939453,22.759523632772517,-0.05952286983306365
2024-11-05,22.899999618530277,22.889338315484263,0.01066130304601387
2024-11-06,23.100000381469727,22.983519348446844,0.11648103302288249
2024-11-07,23.149999618530277,23.044266610815814,0.1057330077144627
2024-11-08,23.25,23.090643520583058,0.15935647941694242
2024-11-11,23.200000762939453,23.021286998929497,0.17871376400995587
2024-11-12,22.299999237060547,22.28831657712057,0.011682659939978635
2024-11-13,22.450000762939453,22.43231167282579,0.017689090113663042
2024-11-14,22.25,22.321337896598216,-0.07133789659821588
2024-11-15,22.049999237060547,22.17671387810906,-0.12671464104851182
2024-11-18,22.450000762939453,22.445241033432204,0.004759729507249233
2024-11-19,22.350000381469727,22.361112180331027,-0.011111798861300315
2024-11-20,22.299999237060547,22.19861855780598,0.10138067925456795
2024-11-21,22.049999237060547,22.004428193555604,0.045571043504942566
2024-11-22,22.100000381469727,22.039665595430336,0.06033478603939102
2024-11-25,22.299999237060547,22.192174083691082,0.10782515336946474
2024-11-26,22.100000381469727,22.04915631682883,0.05084406464089497
2024-11-27,21.75,21.795457335417666,-0.045457335417665945
2024-11-28,21.75,21.80331914471812,-0.05331914471812027
2024-11-29,21.200000762939453,21.383368832898338,-0.18336806995888466
